form	lemma	POS	morph
turbines	turbo1	NOMcom	Case=Acc|Numb=Plur
existere	exsisto	VER	Mood=Inf|Tense=Pres|Voice=Act
ictos	ico	VER	Case=Acc|Numb=Plur|Gend=Masc|Mood=Par|Tense=Perf|Voice=Pass
undis	unda	NOMcom	Case=Abl|Numb=Plur
concursantibus	concurso	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
.	.	PUNC	MORPH=empty
Nisi	nisi	CONsub	MORPH=empty
quas	qui1	PROrel	Case=Acc|Numb=Plur|Gend=Fem
pontus	pontus	NOMcom	Case=Nom|Numb=Sing
strages	strages	NOMcom	Case=Acc|Numb=Plur
conciet	concieo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
,	,	PUNC	MORPH=empty
aut	aut	CONcoo	MORPH=empty
forte	forte	ADV	Deg=Pos
Triton	Triton	NOMpro	Case=Nom|Numb=Sing
fuscina	fuscina	NOMcom	Case=Nom|Numb=Sing
evertens	euerto	VER	Case=Nom|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
specus	specus	NOMcom	Case=Nom|Numb=Sing
supter	subter2	PRE	Deg=Pos
radices	radix	NOMcom	Case=Acc|Numb=Plur
penitus	penitus2	ADV	Deg=Pos
undante	undo	VER	Case=Abl|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
in	in	PRE	MORPH=empty
freto	fretum	NOMcom	Case=Abl|Numb=Sing
molem	moles	NOMcom	Case=Acc|Numb=Sing
ex	ex	PRE	MORPH=empty
profundo	profundum	NOMcom	Case=Abl|Numb=Sing
saxeam	saxeus	ADJqua	Case=Acc|Numb=Sing
ad	ad2	PRE	MORPH=empty
cælum	caelum1	NOMcom	Case=Acc|Numb=Sing
erigit	erigo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
.	.	PUNC	MORPH=empty
sicut	sicut1	ADVrel	MORPH=empty
citati	citatus	ADJqua	Case=Nom|Numb=Plur|Gend=Masc|Deg=Pos
atque	atque1	CONcoo	MORPH=empty
alacres	alacer	ADJqua	Case=Nom|Numb=Plur|Gend=MascFem|Deg=Pos
rostris	rostrum	NOMcom	Case=Abl|Numb=Plur
perfremunt	perfrimo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
delphini	delphin	NOMcom	Case=Nom|Numb=Sing
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
silvani	siluanus	NOMcom	Case=Gen|Numb=Plur
melo	melum	NOMcom	Case=Abl|Numb=Sing
consimilem	consimilis	ADJqua	Case=Acc|Numb=Sing|Gend=MascFem|Deg=Pos
ad	ad2	PRE	MORPH=empty
auris	auris	NOMcom	Case=Acc|Numb=Plur
cantum	cantus	NOMcom	Case=Acc|Numb=Sing
et	et2	CONcoo	MORPH=empty
auditum	audio	VER	Case=Acc|Numb=Sing|Gend=Neut|Mood=Par|Tense=Perf|Voice=Pass
refert	refero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
ego	ego	PROper	Case=Nom|Numb=Sing
me	ego	PROper	Case=Acc|Numb=Sing
extollo	extollo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
in	in	PRE	MORPH=empty
abietem	abies	NOMcom	Case=Acc|Numb=Sing
,	,	PUNC	MORPH=empty
alte	alte	ADV	Deg=Pos
";"	";"	PUNC	MORPH=empty
ex	ex	PRE	MORPH=empty
tuto	tutum	ADJqua	Case=Abl|Numb=Sing
[	[	PUNC	MORPH=empty
prospectum	prospectus	NOMcom	Case=Acc|Numb=Sing
aucupo	aucupus	NOMcom	Case=Abl|Numb=Sing
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
vagant	uagor2	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
,	,	PUNC	MORPH=empty
pavore	pauor	NOMcom	Case=Abl|Numb=Sing
pecuda	pecus?	NOMcom	Case=Nom|Numb=Plur
in	in	PRE	MORPH=empty
tumulis	tumulus	NOMcom	Case=Abl|Numb=Plur
deserunt	desero2	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
";"	";"	PUNC	MORPH=empty
quis	quis1	PROint	Case=Nom|Numb=Sing|Gend=MascFem
oves	ouis	NOMcom	Case=Acc|Numb=Plur
pascet	pasco	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3
postea	postea	ADV	Deg=Pos
?	?	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
ut	ut4	CONsub	MORPH=empty
tristis	tristis	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Pos
turbinum	turbo1	NOMcom	Case=Gen|Numb=Plur
toleraret	tolero	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3
hiemes	hiems	NOMcom	Case=Acc|Numb=Plur
,	,	PUNC	MORPH=empty
mare	mare	NOMcom	Case=Acc|Numb=Sing
cum	cum3	CONsub	MORPH=empty
horreret	horreo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3
fluctibus	fluctus	NOMcom	Case=Abl|Numb=Plur
prima	primus	ADJord	Case=Nom|Numb=Sing|Gend=Fem|Deg=Sup
ex	ex	PRE	MORPH=empty
immani	immanis	ADJqua	Case=Abl|Numb=Sing|Gend=Com|Deg=Pos
victum	uinco	NOMcom	Case=Acc|Numb=Sing|Gend=MascNeut
ad	ad2	PRE	MORPH=empty
mansuetum	mansuetus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
[	[	PUNC	MORPH=empty
applicans	applico	VER	Case=Nom|Numb=Sing|Gend=MascFem|Mood=Par|Tense=Pres|Voice=Act
perite	perite	ADV	Deg=Pos
in	in	PRE	MORPH=empty
stabulo	stabulum	NOMcom	Case=Abl|Numb=Sing
frenos	frenum	NOMcom	Case=Acc|Numb=Plur
immittens	immitto	VER	Case=Nom|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
feris	fera	NOMcom	Case=Abl|Numb=Plur
lavere	lauo1	VER	Mood=Inf|Tense=Pres|Voice=Act
salsis	salsus	ADJqua	Case=Abl|Numb=Plur|Gend=Com|Deg=Pos
vultum	uultus	NOMcom	Case=Acc|Numb=Sing
lacrimis	lacrima	NOMcom	Case=Abl|Numb=Plur
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
Qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
potis	potis	ADJqua	Case=Ind|Deg=Pos
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
refelli	refello	VER	Mood=Inf|Tense=Pres|Voice=Pass
quisquam	quisquam	PROind	Case=Nom|Numb=Sing|Gend=MascFem
,	,	PUNC	MORPH=empty
ubi	ubi1	ADVrel	MORPH=empty
nullust	nullus	PROind	Case=Nom|Numb=Sing|Gend=Masc
{nullust}	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
causandi	causor	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act
locus	locus	NOMcom	Case=Nom|Numb=Sing
?	?	PUNC	MORPH=empty
exul	exsul	NOMcom	Case=Nom|Numb=Sing
inter	inter	PRE	MORPH=empty
hostis	hostis	NOMcom	Case=Acc|Numb=Plur
,	,	PUNC	MORPH=empty
exspes	spes	NOMcom	Case=Nom|Numb=Sing
,	,	PUNC	MORPH=empty
expers	expers	ADJqua	Case=Nom|Numb=Sing|Gend=Com|Deg=Pos
,	,	PUNC	MORPH=empty
desertus	desero2	VER	Case=Nom|Numb=Sing|Gend=Masc|Mood=Par|Tense=Perf|Voice=Pass
[	[	PUNC	MORPH=empty
vagus	uagus	ADJqua	Case=Nom|Numb=Sing|Gend=Masc|Deg=Pos
nisi	nisi	CONsub	MORPH=empty
ut	ut1	ADVrel	MORPH=empty
astu	astus	NOMcom	Case=Abl|Numb=Sing
ingenium	ingenium	NOMcom	Case=Nom|Numb=Sing
lingua	lingua	NOMcom	Case=Nom|Numb=Sing
laudem	laus	NOMcom	Case=Acc|Numb=Sing
et	et2	CONcoo	MORPH=empty
[	[	PUNC	MORPH=empty
dictis	dico?	NOMcom	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass
lactem	lac	NOMcom	Case=Acc|Numb=Sing
lenibus	lenis2	ADJqua	Case=Abl|Numb=Plur|Gend=Com|Deg=Pos
apud	apud	PRE	MORPH=empty
vetustam	uetustus	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
turrem	turris	NOMcom	Case=Acc|Numb=Sing
Tun	tu	PROper	Case=Nom|Numb=Sing
{Tun}	ne2	ADV	MORPH=empty
dia	dius	NOMcom	Case=Nom|Numb=Sing
Medea	Medea	NOMpro	Case=Nom|Numb=Sing
?	?	PUNC	MORPH=empty
Cuius	qui1	PROrel	Case=Gen|Numb=Sing|Gend=Com
aditum	aditus	NOMcom	Case=Acc|Numb=Sing
exspectans	exspecto	VER	Case=Nom|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
pervixi	peruiuo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1
usque	usque	ADV	Deg=Pos
adhuc	adhuc	ADV	Deg=Pos
!	!	PUNC	MORPH=empty
principio	principium	NOMcom	Case=Abl|Numb=Sing
extispicium	extispicium	NOMcom	Case=Acc|Numb=Sing
ex	ex	PRE	MORPH=empty
prodigiis	prodigium	NOMcom	Case=Abl|Numb=Plur
congruens	congruo	VER	Case=Nom|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
ars	ars	NOMcom	Case=Nom|Numb=Sing
te	tu	PROper	Case=Acc|Numb=Sing
arguit	arguo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
pernici	pernix	ADJqua	Case=Gen|Numb=Sing|Gend=Com|Deg=Pos
orbificor	orbificor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=1
liberorum	liberi	NOMcom	Case=Gen|Numb=Plur
leto	letum	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
tabificabili	tabificabilis	ADJqua	Case=Abl|Numb=Sing|Gend=Com|Deg=Pos
fors	fors1	NOMcom	Case=Nom|Numb=Sing
dominatur	dominor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
,	,	PUNC	MORPH=empty
neque	neque	CONcoo	MORPH=empty
quicquam	quisquam	PROind	Case=Nom|Numb=Sing|Gend=Neut
ulli	ullus	PROind	Case=Dat|Numb=Sing|Gend=Com
proprium	proprius	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Pos
in	in	PRE	MORPH=empty
vita	uita	NOMcom	Case=Abl|Numb=Sing
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
frugis	frux	NOMcom	Case=Dat|Numb=Sing
prohibet	prohibeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
pergrandescere	pergrandesco	VER	Mood=Inf|Tense=Pres|Voice=Act
Quam	quam2	ADVint	MORPH=empty
invita	inuitus	ADJqua	Case=Abl|Numb=Sing|Gend=Fem|Deg=Pos
ancillans	ancillo	VER	Case=Nom|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
,	,	PUNC	MORPH=empty
dicto	dictum	NOMcom	Case=Dat|Numb=Sing
obœdiens	obediens	ADJqua	Case=Nom|Numb=Sing|Gend=Fem
viri	uir	NOMcom	Case=Gen|Numb=Plur
!	!	PUNC	MORPH=empty
Vagent	uago	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
ruspantes	ruspo	VER	Case=Acc|Numb=Plur|Gend=MascFem|Mood=Par|Tense=Pres|Voice=Act
silvas	silua	NOMcom	Case=Acc|Numb=Plur
,	,	PUNC	MORPH=empty
sectantes	sector2	VER	Case=Acc|Numb=Plur|Gend=MascFem|Mood=Par|Tense=Pres|Voice=Act
feras	fera	NOMcom	Case=Acc|Numb=Plur
frigit	frigo1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
fricantem	frico	VER	Case=Acc|Numb=Sing|Gend=MascFem|Mood=Par|Tense=Pres|Voice=Act
corpus	corpus	NOMcom	Case=Acc|Numb=Sing
acuum	acuus	NOMcom	Case=Acc|Numb=Sing
occulte	occulte	ADV	Deg=Pos
,	,	PUNC	MORPH=empty
abstruso	abstrudo	VER	Case=Abl|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Perf|Voice=Pass
in	in	PRE	MORPH=empty
flumine	flumen	NOMcom	Case=Abl|Numb=Sing
frigit	fringo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
sætas	saeta	NOMcom	Case=Nom|Numb=Sing
rubore	rubor	NOMcom	Case=Abl|Numb=Sing
ex	ex	PRE	MORPH=empty
oculis	oculus	NOMcom	Case=Abl|Numb=Plur
fulgens	fulgeo	VER	Case=Acc|Numb=Sing|Gend=Masc|Mood=Par|Tense=Perf|Voice=Pass
flammeo	flammeum	ADJqua	Case=Abl|Numb=Sing
.	.	PUNC	MORPH=empty
Gaudent	gaudeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=SemDep|Person=3
,	,	PUNC	MORPH=empty
currunt	curro	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
celebrant	celebro	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
,	,	PUNC	MORPH=empty
herbam	herba	NOMcom	Case=Acc|Numb=Sing
conferunt	confero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
donant	dono	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
,	,	PUNC	MORPH=empty
tenent	teneo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
";"	";"	PUNC	MORPH=empty
pro	pro1	PRE	MORPH=empty
se	sui1	PROref	Case=Abl|Numb=Sing
quisque	quisque2	PROind	Case=Nom|Numb=Sing|Gend=MascFem
cum	cum3	CONsub	MORPH=empty
corona	corona	NOMcom	Case=Abl|Numb=Sing
clarum	clarus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
conestat	conesto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
caput	caput	NOMcom	Case=Acc|Numb=Sing
cuius	qui1	PROrel	Case=Gen|Numb=Sing|Gend=Com
exuvias	exuuiae	NOMcom	Case=Acc|Numb=Plur
et	et2	CONcoo	MORPH=empty
coronam	corona	NOMcom	Case=Acc|Numb=Sing
huic	hic1	PROdem	Case=Dat|Numb=Sing|Gend=Com
muneravit	munero	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
virgini	uirgo	NOMcom	Case=Dat|Numb=Sing
quis	quis1	PROint	Case=Nom|Numb=Sing|Gend=MascFem
erit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
non	non	ADVneg	MORPH=empty
me	ego	PROper	Case=Acc|Numb=Sing
spernens	sperno	VER	Case=Nom|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
,	,	PUNC	MORPH=empty
incilans	incilo	VER	Case=Nom|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
probris	probrum	NOMcom	Case=Abl|Numb=Plur
,	,	PUNC	MORPH=empty
sermone	sermo	NOMcom	Case=Abl|Numb=Sing
indecorans	indecoro	VER	Case=Nom|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
turpi	turpis	ADJqua	Case=Abl|Numb=Sing|Gend=Com|Deg=Pos
fama	fama	NOMcom	Case=Nom|Numb=Sing
differet	differo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3
?	?	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
remanet	remaneo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
gloria	gloria	NOMcom	Case=Nom|Numb=Sing
apud	apud	PRE	MORPH=empty
me	ego	PROper	Case=Acc|Numb=Sing
,	,	PUNC	MORPH=empty
exuvias	exuuiae	NOMcom	Case=Acc|Numb=Plur
dignavi	dignosco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1
Atalantæ	Atalante	NOMpro	Case=Dat|Numb=Sing
dare	do	VER	Mood=Inf|Tense=Pres|Voice=Act
Erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3
†	†	PUNC	MORPH=empty
istuc	istic1	PROdem	Case=Acc|Numb=Sing|Gend=Neut
†	†	PUNC	MORPH=empty
virile	uirilis	ADJqua	Case=Acc|Numb=Sing|Gend=Neut|Deg=Pos
†	†	PUNC	MORPH=empty
,	,	PUNC	MORPH=empty
ferre	fero	VER	Mood=Inf|Tense=Pres|Voice=Act
advorsam	aduersus1	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
fortunam	fortuna	NOMcom	Case=Acc|Numb=Sing
facul	facile	ADV	Deg=Pos
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
timida	timidus	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
eliminor	eliminor	NOMcom	Case=Nom|Numb=Sing
,	,	PUNC	MORPH=empty
e	ex	PRE	MORPH=empty
clamore	clamor	NOMcom	Case=Abl|Numb=Sing
simul	simul1	ADV	Deg=Pos
ac	ac1	CONcoo	MORPH=empty
nota	notus2	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
vox	uox	NOMcom	Case=Nom|Numb=Sing
ad	ad2	PRE	MORPH=empty
auris	auris	NOMcom	Case=Acc|Numb=Plur
accidit	accido1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
nunc	nunc	ADV	Deg=Pos
si	si2	CONsub	MORPH=empty
me	ego	PROper	Case=Acc|Numb=Sing
matrem	mater	NOMcom	Case=Acc|Numb=Sing
mansues	mansues	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Pos
misericordia	misericordia	NOMcom	Case=Nom|Numb=Sing
capsit	capio2	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
Heu	heu	INJ	MORPH=empty
!	!	PUNC	MORPH=empty
cor	cor	NOMcom	Case=Nom|Numb=Sing
ira	ira	NOMcom	Case=Nom|Numb=Sing
fervit	feruo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
cæcum	caecus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
,	,	PUNC	MORPH=empty
amentia	amentia	NOMcom	Case=Nom|Numb=Sing
rapior	rapio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=1
ferorque	fero	NOMcom	Case=Nom|Numb=Sing
{ferorque}	que	CON	MORPH=empty
eumpsum	ipse	PROper	Case=Acc|Numb=Sing|Gend=Masc
vitæ	uita	NOMcom	Case=Gen|Numb=Sing
finem	finis	NOMcom	Case=Acc|Numb=Sing
ac	ac1	CONcoo	MORPH=empty
fati	fatum	NOMcom	Case=Gen|Numb=Sing
internecionem	internecio	NOMcom	Case=Acc|Numb=Sing
fore	sum1	VER	Mood=Par|Tense=Fut|Voice=Act
Meleagro	Meleager	NOMcom	Case=Abl|Numb=Sing
ubi	ubi3	CONsub	MORPH=empty
:	:	PUNC	MORPH=empty
torrus	torrus	NOMcom	Case=Nom|Numb=Sing
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3
interfectus	interficio	VER	Case=Nom|Numb=Sing|Gend=Masc|Mood=Par|Tense=Perf|Voice=Pass
flammeus	flammeus	ADJqua	Case=Nom|Numb=Sing|Gend=Masc|Deg=Pos
Quæ	quis1	PROrel	Case=Nom|Numb=Sing|Gend=Fem
vastitudo	uastitudo	NOMcom	Case=Nom|Numb=Sing
hæc	hic1	PROdem	Case=Nom|Numb=Plur|Gend=Neut
?	?	PUNC	MORPH=empty
Aut	aut	CONcoo	MORPH=empty
unde	unde2	ADVint	MORPH=empty
invasit	inuado2	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
mihi	ego	PROper	Case=Dat|Numb=Sing
?	?	PUNC	MORPH=empty
cave	caueo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2
lassitudo	lassitudo	NOMcom	Case=Nom|Numb=Sing
poplitum	poplesco	NOMcom	Case=Acc|Numb=Sing
[	[	PUNC	MORPH=empty
tuum	tuus	PROpos	Case=Acc|Numb=Sing|Gend=MascNeut
]	]	PUNC	MORPH=empty
cursum	cursus	NOMcom	Case=Acc|Numb=Sing
levet	leuo1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
laborem	labor1	NOMcom	Case=Acc|Numb=Sing
aut	aut	CONcoo	MORPH=empty
minuat	minuo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
itiner	iter	NOMcom	Case=Nom|Numb=Sing
ingressum	ingredior	VER	Case=Acc|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Perf|Voice=Dep
viæ	uia	NOMcom	Case=Gen|Numb=Sing
Œneum	Oeneus	NOMpro	Case=Gen|Numb=Sing
aliquis	aliquis	PROind	Case=Nom|Numb=Sing|Gend=MascFem
cette	cedo2	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2
in	in	PRE	MORPH=empty
conspectum	conspectus1	NOMcom	Case=Acc|Numb=Sing
,	,	PUNC	MORPH=empty
aut	aut	CONcoo	MORPH=empty
nos	nos	PROper	Case=Acc|Numb=Plur
,	,	PUNC	MORPH=empty
[	[	PUNC	MORPH=empty
ubi	ubi2	ADVint	MORPH=empty
]	]	PUNC	MORPH=empty
ubi	ubi2	ADVint	MORPH=empty
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
ducite	duco	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2
ad	ad1	PRE	MORPH=empty
eum	is	PROdem	Case=Acc|Numb=Sing|Gend=Masc
!	!	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
Egone	ego	PROper	Case=Nom|Numb=Sing
{Egone}	ne2	ADV	MORPH=empty
auxilio	auxilium	NOMcom	Case=Abl|Numb=Sing
nudus	nudus	ADJqua	Case=Nom|Numb=Sing|Gend=Masc|Deg=Pos
temere	temere	ADV	Deg=Pos
ut	ut1	ADVrel	MORPH=empty
hosti	hostis	NOMcom	Case=Dat|Numb=Sing
me	ego	PROper	Case=Acc|Numb=Sing
[	[	PUNC	MORPH=empty
animato	animatus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
offeram	offero	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1
?	?	PUNC	MORPH=empty
paratus	paratus2	ADJqua	Case=Nom|Numb=Sing|Gend=Masc|Deg=Pos
sum	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
ubi	ubi3	CONsub	MORPH=empty
uis	uolo3	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2
petere	peto	VER	Mood=Inf|Tense=Pres|Voice=Act
pestem	pestis	NOMcom	Case=Acc|Numb=Sing
permiti	permicies	NOMcom	Case=Acc|Numb=Sing
neque	neque	CONcoo	MORPH=empty
ratum	ratus	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Pos
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
quod	qui1	PROrel	Case=Acc|Numb=Sing|Gend=Neut
dicas	dico2	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2
,	,	PUNC	MORPH=empty
neque	neque	CONcoo	MORPH=empty
[	[	PUNC	MORPH=empty
ea	is	PROdem	Case=Nom|Numb=Sing|Gend=Neut
]	]	PUNC	MORPH=empty
quæ	qui1	PROrel	Case=Acc|Numb=Sing|Gend=Neut
agitas	agito	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2
dicendi	dico2	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
locus	locus	NOMcom	Case=Nom|Numb=Sing
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
res	res	NOMcom	Case=Nom|Numb=Sing
aliqua	aliquis	PROind	Case=Nom|Numb=Sing|Gend=Fem
quam	quam1	PROrel	Gend=Fem
,	,	PUNC	MORPH=empty
præsente	praesum1	VER	Case=Abl|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
his	hic1	PROdem	Case=Dat|Numb=Plur|Gend=Com
prius	prius	ADJadv.ord	Deg=Comp
[	[	PUNC	MORPH=empty
maturare	maturo	VER	Mood=Inf|Tense=Pres|Voice=Act
institit	insisto	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
crediti	credo	VER	Case=Nom|Numb=Plur|Gend=Masc|Mood=Par|Tense=Perf|Voice=Pass
’	’	PUNC	MORPH=empty
me	ego	PROper	Case=Acc|Numb=Sing
amici	amicus1	NOMcom	Case=Gen|Numb=Sing
morte	mors	NOMcom	Case=Abl|Numb=Sing
imbuturum	imbuo	VER	Case=Acc|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Fut|Voice=Act
manus	manus1	NOMcom	Case=Acc|Numb=Plur
?	?	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
tete	tu	PROper	Case=Abl|Numb=Sing
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act
huic	hic1	PROdem	Case=Dat|Numb=Sing|Gend=Com
noxæ	noxa	NOMcom	Case=Dat|Numb=Sing
obnoxium	obnoxius	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
!	!	PUNC	MORPH=empty
Reicis	reicio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2
abs	ab	PRE	MORPH=empty
te	tu	PROper	Case=Abl|Numb=Sing
religionem	religio	NOMcom	Case=Acc|Numb=Sing
!	!	PUNC	MORPH=empty
Scrupeam	scrupeus	ADJqua	Case=Acc|Numb=Sing|Gend=Fem
